node_id,x_coord,y_coord,zone_id,node_type,external_node
642,424935.0402,4607482.364,621,centroid,0
643,418147.7618,4605304.568,622,centroid,0
644,420192.1297,4606755.608,623,centroid,0
645,418698.8974,4605065.789,624,centroid,0
646,429643.5561,4603295.222,625,centroid,0
647,429965.3446,4603287.356,626,centroid,0
648,430519.4972,4602956.46,627,centroid,0
649,429854.4966,4602473.875,628,centroid,0
650,430441.6617,4602372.41,629,centroid,0
651,431126.5869,4602433.452,630,centroid,0
652,429880.0832,4601733.217,631,centroid,0
653,430419.3793,4601669.671,632,centroid,0
654,431074.908,4601624.93,633,centroid,0
655,431043.2711,4601006.793,634,centroid,0
656,430522.391,4601000.585,635,centroid,0
657,407345.7951,4645302.427,636,centroid,0
658,408953.8214,4648882.895,637,centroid,0
659,409563.9089,4645901.85,638,centroid,0
660,411831.1479,4647656.772,639,centroid,0
661,413805.6125,4647039.242,640,centroid,0
662,416734.0292,4647328.093,641,centroid,0
663,411012.6032,4643696.666,642,centroid,0
664,412727.2986,4642809.256,643,centroid,0
665,413353.9271,4643557.397,644,centroid,0
666,414173.3472,4643513.418,645,centroid,0
667,414032.3807,4642137.135,646,centroid,0
668,415379.2249,4643512.791,647,centroid,0
669,415349.8226,4642012.169,648,centroid,0
670,417010.665,4642887.571,649,centroid,0
671,418607.8395,4643243.099,650,centroid,0
672,411056.9107,4641610.79,651,centroid,0
673,412233.0164,4640021.076,652,centroid,0
674,413053.2002,4640025.606,653,centroid,0
675,413842.0951,4640701.547,654,centroid,0
676,413735.4807,4639780.872,655,centroid,0
677,414501.4714,4641169.829,656,centroid,0
678,414420.0608,4640495.788,657,centroid,0
679,415329.6054,4641113.409,658,centroid,0
680,415397.6575,4640242.999,659,centroid,0
681,416428.5326,4640775.185,660,centroid,0
682,418166.7789,4640572.95,661,centroid,0
683,414919.7618,4639407.542,662,centroid,0
684,411980.5526,4637322.738,663,centroid,0
685,412805.0425,4638700.15,664,centroid,0
686,414708.1018,4638533.593,665,centroid,0
687,417290.974,4638972.496,666,centroid,0
688,418463.4365,4638255.605,667,centroid,0
689,414587.2272,4636733.366,668,centroid,0
690,413491.974,4636967.117,669,centroid,0
691,415765.8877,4637271.327,670,centroid,0
692,417391.0903,4637234.316,671,centroid,0
693,418045.6969,4637437.798,672,centroid,0
694,414782.0009,4635804.736,673,centroid,0
695,416354.0217,4636093.978,674,centroid,0
696,417377.2156,4636025.496,675,centroid,0
697,418097.9823,4636012.963,676,centroid,0
698,419876.5998,4637183.78,677,centroid,0
699,422538.2052,4636225.013,678,centroid,0
700,424164.641,4637481.145,679,centroid,0
701,425065.7299,4637120.334,680,centroid,0
702,424493.2111,4636340.623,681,centroid,0
703,425060.12,4636234.33,682,centroid,0
704,424114.9268,4635056.919,683,centroid,0
705,424999.7098,4635171.383,684,centroid,0
706,413777.477,4634136.675,685,centroid,0
707,415324.4936,4635064.827,686,centroid,0
708,416252.6669,4635001.851,687,centroid,0
709,416189.2036,4634409.405,688,centroid,0
710,415723.7968,4634034.393,689,centroid,0
711,417249.0448,4633392.873,690,centroid,0
712,418099.6859,4633390.976,691,centroid,0
713,418863.9735,4633353.878,692,centroid,0
714,419427.5249,4633361.197,693,centroid,0
715,420053.6873,4634230.976,694,centroid,0
716,421694.3748,4633785.619,695,centroid,0
717,423327.4716,4634161.071,696,centroid,0
718,424222.5223,4634188.849,697,centroid,0
719,425007.2329,4634177.891,698,centroid,0
720,423160.4691,4633383.156,699,centroid,0
721,424210.1705,4633381.276,700,centroid,0
722,415032.9221,4632079.308,701,centroid,0
723,416337.7679,4630594.799,702,centroid,0
724,417098.4477,4632194.907,703,centroid,0
725,418307.3429,4632554.511,704,centroid,0
726,419679.3758,4632681.766,705,centroid,0
727,419336.3125,4631687.891,706,centroid,0
728,420852.9589,4631526.646,707,centroid,0
729,421700.0712,4632405.52,708,centroid,0
730,423612.2609,4632475.518,709,centroid,0
731,422909.7895,4631441.913,710,centroid,0
732,418715.6493,4630556.451,711,centroid,0
733,421856.6826,4629660.219,712,centroid,0
734,423370.7871,4630402.091,713,centroid,0
735,424600.9921,4630429.585,714,centroid,0
736,425433.8695,4630049.846,715,centroid,0
737,416393.0719,4628441.552,716,centroid,0
738,419060.3314,4628200.682,717,centroid,0
739,421615.4231,4627765.6,718,centroid,0
740,423625.8084,4628950.767,719,centroid,0
741,424690.3419,4628963.797,720,centroid,0
742,423026.0636,4627098.393,721,centroid,0
743,423696.5106,4627537.324,722,centroid,0
744,424208.3905,4627087.573,723,centroid,0
745,425246.6631,4627791.486,724,centroid,0
746,431777.6837,4648803.517,725,centroid,0
747,433271.9968,4648688.092,726,centroid,0
748,434500.8082,4648920.306,727,centroid,0
749,436687.29,4648669.169,728,centroid,0
750,432090.0023,4646555.508,729,centroid,0
751,433507.6038,4646498.875,730,centroid,0
752,435294.4634,4646471.099,731,centroid,0
753,431712.4381,4644737.358,732,centroid,0
754,432942.9193,4644493.782,733,centroid,0
755,434696.5397,4644933.084,734,centroid,0
756,435032.8639,4643172.007,735,centroid,0
757,436734.195,4644885.196,736,centroid,0
758,431056.9741,4642682.445,737,centroid,0
759,432393.7688,4643421.653,738,centroid,0
760,432233.7769,4642432.986,739,centroid,0
761,434575.2391,4642215.593,740,centroid,0
762,428262.7373,4640534.895,741,centroid,0
763,429737.4204,4640918.384,742,centroid,0
764,430934.7025,4640905.371,743,centroid,0
765,435860.9174,4640378.594,744,centroid,0
766,426032.8074,4639565.541,745,centroid,0
767,428166.5254,4639029.612,746,centroid,0
768,429652.5429,4639625.817,747,centroid,0
769,430799.0983,4639626.04,748,centroid,0
770,431689.5774,4639729.062,749,centroid,0
771,429654.9266,4638443.123,750,centroid,0
772,430674.6244,4638414.802,751,centroid,0
773,431598.8506,4638904.05,752,centroid,0
774,432204.48,4638929.862,753,centroid,0
775,431716.5402,4638106.353,754,centroid,0
776,432969.9248,4638803.555,755,centroid,0
777,432833.5994,4637626.159,756,centroid,0
778,428339.2326,4636990.876,757,centroid,0
779,429956.0197,4637030.43,758,centroid,0
780,431388.7304,4637000.855,759,centroid,0
781,426881.6407,4634764.974,760,centroid,0
782,428344.3704,4635605.345,761,centroid,0
783,429874.2516,4635624.612,762,centroid,0
784,430947.8445,4635616.38,763,centroid,0
785,432320.0214,4635942.748,764,centroid,0
786,435118.9447,4637012.414,765,centroid,0
787,428353.0033,4634426.52,766,centroid,0
788,429610.9017,4634686.073,767,centroid,0
789,429577.6517,4634072.339,768,centroid,0
790,430528.4269,4634382.225,769,centroid,0
791,431719.692,4634388.792,770,centroid,0
792,433417.7564,4634615.348,771,centroid,0
793,427455.0385,4632929.9,772,centroid,0
794,428349.1738,4633461.074,773,centroid,0
795,429550.988,4633415.732,774,centroid,0
796,430349.0712,4633506.653,775,centroid,0
797,428691.1055,4632644.479,776,centroid,0
798,427728.7559,4631869.463,777,centroid,0
799,428672.5704,4631809.855,778,centroid,0
800,426565.3563,4630730.144,779,centroid,0
801,428221.784,4630571.47,780,centroid,0
802,427055.6597,4629354.798,781,centroid,0
803,428603.5534,4629322.483,782,centroid,0
804,429407.0843,4629306.411,783,centroid,0
805,430029.1969,4629291.801,784,centroid,0
806,426797.4792,4628193.479,785,centroid,0
807,428230.868,4628178.174,786,centroid,0
808,434836.5015,4633210.616,787,centroid,0
809,434746.2893,4630086.134,788,centroid,0
810,435461.1293,4628303.007,789,centroid,0
811,416837.6238,4625535.974,790,centroid,0
812,419756.8649,4625552.452,791,centroid,0
813,417038.9881,4623836.157,792,centroid,0
814,418174.1624,4623578.574,793,centroid,0
815,419760.4149,4623353.61,794,centroid,0
816,421472.6312,4623186.224,795,centroid,0
817,415081.3134,4623509.024,796,centroid,0
818,416782.0127,4622569.403,797,centroid,0
819,418154.0663,4622198.239,798,centroid,0
820,415900.1919,4620803.749,799,centroid,0
821,416969.3923,4621093.906,800,centroid,0
822,418169.5433,4621085.945,801,centroid,0
823,429995.3666,4604178.457,802,centroid,0
824,418871.115,4621357.862,803,centroid,0
825,431153.186,4605030.517,804,centroid,0
826,417358.4071,4620080.291,805,centroid,0
827,420216.9968,4620579.923,806,centroid,0
828,430582.8296,4604214.409,807,centroid,0
829,431480.6451,4604240.543,808,centroid,0
830,422238.2959,4621764.556,809,centroid,0
831,422274.4382,4620258.844,810,centroid,0
832,430597.0485,4603435.465,811,centroid,0
833,424404.6459,4620048.494,812,centroid,0
834,431401.2444,4603407.773,813,centroid,0
835,415470.7668,4616077.53,814,centroid,0
836,432822.7458,4604265.333,815,centroid,0
837,428982.396,4603503.428,816,centroid,0
838,416564.6708,4619106.085,817,centroid,0
839,425700.4595,4600426.318,818,centroid,0
840,417353.8528,4619072.917,819,centroid,0
841,429213.1168,4602493.733,820,centroid,0
842,416718.0405,4617657.9,821,centroid,0
843,429795.8651,4601218.25,822,centroid,0
844,417258.5076,4617278.907,823,centroid,0
845,417669.4097,4616858.104,824,centroid,0
846,430216.3306,4599696.361,825,centroid,0
847,418185.0267,4616279.188,826,centroid,0
848,430826.6996,4599552.663,827,centroid,0
849,431160.1141,4600135.855,828,centroid,0
850,418140.2502,4615542.254,829,centroid,0
851,431515.3305,4598627.194,830,centroid,0
852,419038.9042,4615737.724,831,centroid,0
853,419507.3035,4616054.189,832,centroid,0
854,432037.462,4602664.853,833,centroid,0
855,431802.5746,4601914.377,834,centroid,0
856,418364.7825,4614305.602,835,centroid,0
857,419480.0276,4614013.344,836,centroid,0
858,431756.8276,4601274.5,837,centroid,0
859,433060.4463,4602179.226,838,centroid,0
860,431745.911,4600208.777,839,centroid,0
861,420190.2851,4615424.608,840,centroid,0
862,421002.1424,4616806.039,841,centroid,0
863,432883.3946,4600217.27,842,centroid,0
864,431833.3435,4598856.924,843,centroid,0
865,422423.1895,4618348.745,844,centroid,0
866,423687.4182,4618439.183,845,centroid,0
867,431426.8812,4598161.103,846,centroid,0
868,424838.1724,4618650.502,847,centroid,0
869,433091.3623,4598608.765,848,centroid,0
870,432005.039,4597109.48,849,centroid,0
871,425945.0151,4618580.387,850,centroid,0
872,422966.06,4616875.736,851,centroid,0
873,432973.973,4597047.877,852,centroid,0
874,428366.0948,4596295.002,853,centroid,0
875,424837.9526,4617455.154,854,centroid,0
876,432925.635,4595095.783,855,centroid,0
877,426042.6639,4617442.19,856,centroid,0
878,428052.5843,4589522.673,857,centroid,0
879,425036.4306,4616452.075,858,centroid,0
880,445049.9097,4637978.842,859,centroid,0
881,426243.1887,4616443.934,860,centroid,0
882,451134.0708,4620309.991,861,centroid,0
883,423141.3639,4615220.834,862,centroid,0
884,425047.1477,4615254.52,863,centroid,0
885,444036.4551,4599839.321,864,centroid,0
886,434603.9511,4597020.471,865,centroid,0
887,426243.6441,4615235.069,866,centroid,0
888,437547.5903,4588683.87,867,centroid,0
889,420666.9238,4614254.233,868,centroid,0
890,457165.6718,4598219.144,869,centroid,0
891,420374.1739,4612203.239,870,centroid,0
892,421212.4901,4613358.232,871,centroid,0
893,421782.8087,4612075.199,872,centroid,0
894,422060.9491,4613728.575,873,centroid,0
895,422532.1781,4612561.277,874,centroid,0
896,423258.8929,4612496.936,875,centroid,0
897,423961.5219,4612085.776,876,centroid,0
898,423824.6544,4613981.167,877,centroid,0
899,425415.6981,4613701.019,878,centroid,0
900,426263.8522,4612970.561,879,centroid,0
901,427247.8847,4612937.147,880,centroid,0
902,427986.235,4612994.607,881,centroid,0
903,428819.4914,4612908.997,882,centroid,0
904,426227.7319,4611995.271,883,centroid,0
905,427237.91,4611950.916,884,centroid,0
906,427973.5141,4611934.943,885,centroid,0
907,428811.4069,4611917.164,886,centroid,0
908,426284.63,4611182.453,887,centroid,0
909,427210.0768,4611136.938,888,centroid,0
910,427966.9673,4611107.877,889,centroid,0
911,428808.9595,4611007.744,890,centroid,0
912,429601.166,4611171.773,891,centroid,0
913,430271.0018,4611162.382,892,centroid,0
914,431351.8481,4613672.29,893,centroid,0
915,431983.9936,4613703.866,894,centroid,0
916,431392.7662,4612876.285,895,centroid,0
917,431907.4712,4613138.764,896,centroid,0
918,432669.0131,4613239.212,897,centroid,0
919,432261.4724,4612483.107,898,centroid,0
920,432132.1587,4611495.02,899,centroid,0
921,433127.6819,4609664.298,900,centroid,0
922,418278.1748,4609180.861,901,centroid,0
923,417348.6247,4603929.765,902,centroid,0
924,418856.8647,4600620.429,903,centroid,0
925,420293.4929,4602563.914,904,centroid,0
926,421648.6907,4604187.446,905,centroid,0
927,426401.5614,4608747.545,906,centroid,0
928,426405.9211,4607649.819,907,centroid,0
929,424283.7023,4604895.267,908,centroid,0
930,427327.0612,4605455.194,909,centroid,0
931,428443.8022,4607786.5,910,centroid,0
932,430020.4421,4607513.52,911,centroid,0
933,429293.9455,4606776.856,910,centroid,0
934,431443.7377,4607467.359,913,centroid,0
935,433056.2228,4607447.155,914,centroid,0
936,429422.8661,4605945.396,915,centroid,0
937,430070.1854,4606435.857,916,centroid,0
938,431491.508,4606187.87,917,centroid,0
939,433140.0809,4606196.42,918,centroid,0
940,428997.7342,4605001.964,919,centroid,0
941,429584.2596,4604966.303,920,centroid,0
942,429414.5723,4604064.062,921,centroid,0
943,430094.417,4605146.012,922,centroid,0
980,412959.3249,4633781.637,0,node,1
981,414975.747,4625948.9,0,node,1
982,420456.144,4600136.845,0,node,1
983,427952.5187,4583002.758,0,node,1
984,450608.8714,4585179.46,0,node,1
985,460893.487,4641578.178,0,node,1
986,432687.848,4650140.809,0,node,1
987,427412.6636,4650296.781,0,node,1
988,420891.1308,4650303.361,0,node,1
1000,432684.8099,4649973.969,725,node,0
1001,415103.84,4625750.141,790,node,0
1002,420456.3235,4600311.002,903,node,0
1003,428019.1202,4583153.191,857,node,0
1004,450641.373,4585435.626,869,node,0
1005,460711.5116,4641633.071,859,node,0
1006,413347.21,4641425.771,56,node,0
1007,413550.1587,4638530.404,664,node,0
1008,417024.7101,4635008.871,95,node,0
1009,413329.8624,4641019.541,56,node,0
1010,417729.6097,4634982.469,95,node,0
1011,413596.8384,4641415.369,56,node,0
1012,417964.4111,4626525.371,717,node,0
1013,418539.3108,4618041.169,524,node,0
1014,418570.4109,4622566.97,803,node,0
1015,418797.5483,4634786.001,677,node,0
1016,418969.5117,4641076.97,65,node,0
1017,419248.0392,4626521.95,791,node,0
1018,419342.2325,4615888.804,832,node,0
1019,419744.1993,4633223.688,694,node,0
1020,419837.5362,4618050.91,841,node,0
1021,420944.3517,4645660.902,12,node,0
1022,420950.2097,4647486.67,2,node,0
1023,420952.5107,4643444.271,16,node,0
1024,420987.611,4641067.368,62,node,0
1025,421009.6172,4632991.026,695,node,0
1026,421013.2735,4632091.774,708,node,0
1027,421010.6333,4635569.285,677,node,0
1028,414455.8091,4641378.861,646,node,0
1029,421643.2108,4606661.571,623,node,0
1030,415331.1081,4641339.461,658,node,0
1031,422182.8119,4610094.168,596,node,0
1032,422233.4117,4607563.969,619,node,0
1033,422456.0559,4630529.248,713,node,0
1034,422690.0737,4626593.829,718,node,0
1035,422784.7893,4621956.012,371,node,0
1036,422994.6384,4628143.168,719,node,0
1037,413258.6862,4639069.533,664,node,0
1038,415517.3695,4637857.792,666,node,0
1039,423401.5121,4640708.97,64,node,0
1040,414154.1718,4636877.87,668,node,0
1041,424206.0116,4637823.421,679,node,0
1042,423884.9109,4610746.969,598,node,0
1043,424180.2087,4647458.169,23,node,0
1044,424189.1125,4644224.47,41,node,0
1045,424204.2109,4621486.968,371,node,0
1046,420990.8924,4640286.677,65,node,0
1047,424218.1643,4630665.225,713,node,0
1048,424224.0349,4619252.93,847,node,0
1049,424235.4785,4628108.946,719,node,0
1050,415924.2505,4635844.025,673,node,0
1051,424238.4501,4626434.481,267,node,0
1052,424278.883,4616858.855,854,node,0
1053,424147.9112,4606642.546,620,node,0
1054,424735.4493,4627383.7,261,node,0
1055,425018.71,4632981.571,91,node,0
1056,425647.6643,4621004.854,319,node,0
1057,428519.4679,4620890.618,349,node,0
1058,417799.1214,4637232.046,671,node,0
1059,425812.2128,4632987.771,92,node,0
1060,412884.9283,4641444.141,50,node,0
1061,412849.5068,4640561.138,653,node,0
1062,425940.5001,4628928.087,785,node,0
1063,412754.2131,4639469.05,652,node,0
1064,426248.3112,4619132.49,435,node,0
1065,426484.8835,4614104.195,878,node,0
1066,426643.3474,4616846.564,435,node,0
1067,417772.2505,4635981.576,676,node,0
1068,417379.2654,4634995.116,98,node,0
1069,426773.0381,4610279.447,562,node,0
1070,426908.3602,4607107.75,907,node,0
1071,427055.9939,4627371.2,785,node,0
1072,427067.6021,4628921.478,781,node,0
1073,427163.3518,4632324.003,777,node,0
1074,427659.7475,4619969.348,404,node,0
1075,427411.0533,4647457.055,30,node,0
1076,427686.0346,4620809.145,377,node,0
1077,427822.1124,4608834.67,583,node,0
1078,416600.9555,4635122.322,97,node,0
1079,427837.3115,4609533.67,578,node,0
1080,417008.6078,4634609.962,98,node,0
1081,416830.8543,4633407.366,690,node,0
1082,427874.4118,4610228.169,563,node,0
1083,427966.9102,4616034.27,531,node,0
1084,419148.044,4634207.368,694,node,0
1085,428284.3614,4608824.777,578,node,0
1086,428205.6646,4628916.979,786,node,0
1087,428195.6331,4632239.916,777,node,0
1088,428310.5669,4614055.39,546,node,0
1089,428336.6104,4610210.169,563,node,0
1090,428463.5617,4616546.747,438,node,0
1091,412132.7412,4641479.096,651,node,0
1092,428412.3708,4617771.423,432,node,0
1093,428473.5263,4619128.227,407,node,0
1094,417033.4439,4630592.705,711,node,0
1095,428516.1307,4620783.272,349,node,0
1096,428545.4168,4621410.083,348,node,0
1097,417564.7087,4628274.891,717,node,0
1098,418193.9768,4625526.013,791,node,0
1099,428582.5427,4622432.743,322,node,0
1100,428606.2894,4623258.081,297,node,0
1101,428637.5916,4627737.434,786,node,0
1102,428646.948,4624549.093,275,node,0
1103,418564.7081,4620031.061,512,node,0
1104,428664.8232,4625494.657,264,node,0
1105,429028.5116,4647458.669,25,node,0
1106,429020.9108,4644224.971,46,node,0
1107,428980.1194,4622425.344,323,node,0
1108,429021.6927,4623249.721,298,node,0
1109,418599.5073,4617195.16,528,node,0
1110,429031.0467,4619105.646,416,node,0
1111,429036.2263,4619298.437,416,node,0
1112,420242.0167,4614283.929,836,node,0
1113,429063.5123,4614035.169,538,node,0
1114,429063.3934,4616685.169,446,node,0
1115,429061.7661,4617118.755,438,node,0
1116,422684.3785,4611011.515,595,node,0
1117,429099.3585,4619515.887,416,node,0
1118,429146.5729,4617199.922,434,node,0
1119,422417.4093,4610087.36,596,node,0
1120,429230.3111,4609482.369,580,node,0
1121,429254.9086,4619510.818,416,node,0
1122,429260.4114,4610187.668,565,node,0
1123,429262.665,4619726.562,406,node,0
1124,429325.6473,4620330.125,379,node,0
1125,429332.6983,4620542.808,379,node,0
1126,429339.7889,4620755.412,351,node,0
1127,422198.0824,4610558.495,596,node,0
1128,423175.4068,4610218.66,597,node,0
1129,429357.0215,4621181.841,352,node,0
1130,429373.7114,4614028.668,539,node,0
1131,429366.429,4621387.677,352,node,0
1132,429394.8074,4622414.614,298,node,0
1133,429408.5786,4622847.553,299,node,0
1134,429420.4456,4623240.006,298,node,0
1135,429432.4337,4624939.275,274,node,0
1136,423523.6082,4610050.161,605,node,0
1137,429461.5706,4625468.992,274,node,0
1138,429491.4382,4632210.598,131,node,0
1139,429762.48,4622399.03,324,node,0
1140,429836.9078,4623226.611,284,node,0
1141,422131.2085,4608699.261,611,node,0
1142,429885.1956,4609458.213,572,node,0
1143,423021.9054,4608982.756,613,node,0
1144,429936.4853,4617953.806,444,node,0
1145,418454.258,4605293.17,624,node,0
1146,419778.3631,4601523.695,904,node,0
1147,422118.4075,4607915.76,618,node,0
1148,430115.6124,4602930.769,627,node,0
1149,430140.0956,4620731.218,357,node,0
1150,430207.9144,4627841.403,200,node,0
1151,430152.9862,4621156.808,354,node,0
1152,430168.4869,4621566.925,325,node,0
1153,430246.3265,4628883.98,184,node,0
1154,430210.4415,4622386.162,302,node,0
1155,430234.8466,4623215.614,284,node,0
1156,430258.6453,4624033.588,279,node,0
1157,430315.988,4619479.979,412,node,0
1158,430323.4561,4619691.518,413,node,0
1159,430340.9124,4620295.211,382,node,0
1160,421280.4746,4622012.196,809,node,0
1161,430418.9344,4622380.419,302,node,0
1162,430355.3149,4620721.268,359,node,0
1163,430367.3968,4621149.092,356,node,0
1164,423374.746,4647462.557,28,node,0
1165,430430.6757,4621762.558,327,node,0
1166,430428.6957,4605469.5,917,node,0
1167,430552.8203,4590165.602,857,node,0
1168,430519.3399,4618750.013,458,node,0
1169,430520.6215,4618949.892,458,node,0
1170,420949.0083,4646930.096,7,node,0
1171,422166.4374,4647473.815,2,node,0
1172,430533.4372,4619472.982,414,node,0
1173,430539.0394,4617106.115,474,node,0
1174,430535.5263,4616471.698,490,node,0
1175,430541.6061,4619685.708,414,node,0
1176,430557.7483,4620290.528,383,node,0
1177,420941.3076,4644233.761,15,node,0
1178,430567.0403,4617937.349,460,node,0
1179,430572.9166,4620715.654,359,node,0
1180,430578.1019,4615820.509,490,node,0
1181,430586.7682,4621143.302,358,node,0
1182,430591.6245,4621350.332,360,node,0
1183,430597.6028,4621537.068,331,node,0
1184,430606.0707,4621754.513,331,node,0
1185,424987.6799,4647457.483,23,node,0
1186,430615.4266,4622162.14,328,node,0
1187,430621.9545,4622373.033,330,node,0
1188,430632.5096,4613985.169,551,node,0
1189,420198.2709,4632733.884,694,node,0
1190,430637.6737,4614223.272,542,node,0
1191,430636.3603,4623196.629,285,node,0
1192,430646.3118,4608731.671,587,node,0
1193,430654.6125,4609427.771,582,node,0
1194,426601.9802,4647456.585,30,node,0
1195,430655.6113,4611119.669,558,node,0
1196,430656.6332,4610727.721,558,node,0
1197,421790.0686,4632989.588,695,node,0
1198,430659.5529,4624020.953,242,node,0
1199,425801.3572,4645033.641,36,node,0
1200,423168.2288,4643409.104,42,node,0
1201,430691.334,4625442.128,223,node,0
1202,429176.9057,4636227.275,758,node,0
1203,430705.4115,4626172.071,222,node,0
1204,429170.3398,4635594.074,762,node,0
1205,429055.354,4637030.04,757,node,0
1206,430743.2327,4627361.138,200,node,0
1207,430745.8873,4619461.419,420,node,0
1208,430755.3838,4619677.527,398,node,0
1209,430753.0888,4627828.381,186,node,0
1210,429047.7657,4639038.095,750,node,0
1211,430772.3308,4628495.539,186,node,0
1212,430840.0733,4622364.626,330,node,0
1213,429053.5324,4638447.01,750,node,0
1214,430778.266,4620282.003,398,node,0
1215,429051.3156,4639641.668,747,node,0
1216,430781.7107,4628871.868,183,node,0
1217,430790.5399,4620709.261,362,node,0
1218,429871.5072,4641699.761,737,node,0
1219,430803.3628,4621134.74,360,node,0
1220,430822.8107,4630566.269,164,node,0
1221,428214.2373,4641806.61,49,node,0
1222,430841.1129,4631263.669,162,node,0
1223,430861.8102,4631961.37,146,node,0
1224,430868.5105,4632191.069,138,node,0
1225,430950.5436,4633752.497,769,node,0
1226,430953.7243,4618958.118,447,node,0
1227,430969.0409,4599815.822,827,node,0
1228,430990.6328,4620276.741,398,node,0
1229,432541.5371,4643433.891,733,node,0
1230,431017.14,4621126.541,363,node,0
1231,431021.0015,4621339.147,331,node,0
1232,431033.2515,4621761.36,332,node,0
1233,431052.186,4622363.175,332,node,0
1234,432469.911,4641284.035,112,node,0
1235,432066.227,4641529.002,104,node,0
1236,432452.7698,4640613.332,118,node,0
1237,431080.5256,4623179.032,305,node,0
1238,432413.5136,4638918.108,753,node,0
1239,431104.0704,4620275.791,398,node,0
1240,429986.4078,4632936.561,126,node,0
1241,431110.7101,4624003.071,254,node,0
1242,429173.6385,4634348.803,767,node,0
1243,431093.4306,4625439.578,223,node,0
1244,431296.7809,4628049.108,195,node,0
1245,424591.5626,4631994.366,92,node,0
1246,425818.547,4637450.898,77,node,0
1247,425821.7152,4636419.27,81,node,0
1248,424245.4683,4632977.071,709,node,0
1249,431200.6494,4620693.547,364,node,0
1250,431108.5304,4627813.743,202,node,0
1251,431232.3479,4621121.853,363,node,0
1252,431254.9533,4621756.955,332,node,0
1253,431295.3508,4621331.587,333,node,0
1254,431293.1104,4618965.571,452,node,0
1255,431304.7457,4619660.495,400,node,0
1256,431313.2114,4619176.969,448,node,0
1257,424224.3924,4628944.914,720,node,0
1258,431332.911,4619546.27,448,node,0
1259,431381.0349,4630560.324,167,node,0
1260,431388.4388,4619657.545,400,node,0
1261,431415.4239,4620509.888,386,node,0
1262,431409.7471,4620265.742,400,node,0
1263,431460.1109,4623994.07,254,node,0
1264,431459.5112,4615134.871,497,node,0
1265,427937.673,4616841.561,0,node,0
1266,431479.0338,4615805.598,494,node,0
1267,431478.679,4620684.221,386,node,0
1268,423051.9004,4628953.719,712,node,0
1269,424217.6935,4624447.203,268,node,0
1270,431522.21,4617067.068,471,node,0
1271,431532.5707,4625430.752,225,node,0
1272,428620.3327,4623673.019,281,node,0
1273,431546.6109,4617904.57,469,node,0
1274,428660.5153,4625216.804,273,node,0
1275,427257.7245,4620820.078,376,node,0
1276,428140.9925,4620372.95,377,node,0
1277,428125.113,4619543.437,405,node,0
1278,431758.311,4617898.57,472,node,0
1279,431771.1096,4618476.071,461,node,0
1280,428091.805,4618739.21,423,node,0
1281,431786.9109,4618948.368,452,node,0
1282,431795.4125,4619165.37,450,node,0
1283,428063.5,4618044.535,432,node,0
1284,428439.3113,4618035.698,433,node,0
1285,428023.9833,4617236.568,436,node,0
1286,426644.2365,4617706.178,435,node,0
1287,431863.9741,4621053.326,370,node,0
1288,430908.8917,4633246.321,127,node,0
1289,431865.2836,4621100.557,365,node,0
1290,429294.7369,4611174.286,891,node,0
1291,431872.8893,4621312.339,367,node,0
1292,431874.2835,4620870.184,389,node,0
1293,431882.8775,4621553.558,339,node,0
1294,431890.5044,4621740.364,334,node,0
1295,429860.7368,4605124.478,922,node,0
1296,431901.4367,4622161.257,334,node,0
1297,431907.0423,4622331.36,310,node,0
1298,431910.8393,4623167.118,289,node,0
1299,429830.7586,4604051.836,921,node,0
1300,431935.3103,4627792.47,203,node,0
1301,431941.5114,4624002.569,244,node,0
1302,430163.6704,4604232.178,802,node,0
1303,431978.9117,4625422.571,237,node,0
1304,432046.8832,4622335.611,310,node,0
1305,432130.51,4616816.068,477,node,0
1306,429809.8427,4603346.765,626,node,0
1307,432207.3646,4597784.201,852,node,0
1308,432153.526,4597129.743,852,node,0
1309,432179.512,4617885.07,466,node,0
1310,432203.9324,4620237.642,391,node,0
1311,432306.8105,4621728.103,340,node,0
1312,432331.6777,4622354.335,311,node,0
1313,430775.7221,4600987.764,635,node,0
1314,432343.3689,4623152.86,289,node,0
1315,430083.4068,4603403.261,627,node,0
1316,432360.6115,4623987.07,247,node,0
1317,432397.3197,4621013.426,370,node,0
1318,432392.5115,4617876.568,466,node,0
1319,432400.6266,4625122.038,238,node,0
1320,432400.7069,4618084.179,465,node,0
1321,432407.7108,4625423.069,228,node,0
1322,432353.9109,4627781.17,205,node,0
1323,432428.0103,4626119.068,228,node,0
1324,432468.8131,4627329.352,205,node,0
1325,432461.7117,4630548.77,168,node,0
1326,432456.6199,4626972.674,214,node,0
1327,433270.8453,4629979.538,788,node,0
1328,432466.6935,4620442.615,389,node,0
1329,431051.7597,4626531.759,210,node,0
1330,432479.912,4641511.37,112,node,0
1331,431051.8738,4625134.212,234,node,0
1332,432554.4153,4643820.297,732,node,0
1333,432589.9124,4644797.071,733,node,0
1334,432607.7512,4618081.541,467,node,0
1335,432618.0084,4608994.568,589,node,0
1336,433143.7843,4625098.446,238,node,0
1337,432648.7412,4621256.248,368,node,0
1338,432645.5105,4646633.57,729,node,0
1339,432657.311,4647436.571,730,node,0
1340,432664.8047,4622347.279,340,node,0
1341,425837.2619,4626449.645,261,node,0
1342,432692.6125,4616361.069,481,node,0
